"","word","model_type","back","hurdle_place","theta_mean","theta_se_mean","theta_sd","theta_2.5.","theta_25.","theta_50.","theta_75.","theta_97.5.","theta_n_eff","theta_Rhat","lambda_mean","lambda_se_mean","lambda_sd","lambda_2.5.","lambda_25.","lambda_50.","lambda_75.","lambda_97.5.","lambda_n_eff","lambda_Rhat","mu_mean","mu_se_mean","mu_sd","mu_2.5.","mu_25.","mu_50.","mu_75.","mu_97.5.","mu_n_eff","mu_Rhat","phi_mean","phi_se_mean","phi_sd","phi_2.5.","phi_25.","phi_50.","phi_75.","phi_97.5.","phi_n_eff","phi_Rhat","psi_intercept_mean","psi_intercept_se_mean","psi_intercept_sd","psi_intercept_2.5.","psi_intercept_25.","psi_intercept_50.","psi_intercept_75.","psi_intercept_97.5.","psi_intercept_n_eff","psi_intercept_Rhat","psi_slope_mean","psi_slope_se_mean","psi_slope_sd","psi_slope_2.5.","psi_slope_25.","psi_slope_50.","psi_slope_75.","psi_slope_97.5.","psi_slope_n_eff","psi_slope_Rhat","alpha_mean","alpha_se_mean","alpha_sd","alpha_2.5.","alpha_25.","alpha_50.","alpha_75.","alpha_97.5.","alpha_n_eff","alpha_Rhat","waic","waic_scaled"
"21","an","gen",TRUE,NA,2.36751969811381,0.00174653848743564,0.116644082911936,2.15192504964392,2.28561476499542,2.36451063532664,2.44379275641987,2.60198637052197,4460.35170818004,0.99994537288123,0.363432404287071,0.000947301414367653,0.0574391189663238,0.260323666856005,0.323558899752269,0.359035022811663,0.399000357840446,0.483864533059359,3676.53892349152,0.999576121879343,5.73872453074769,0.00250331069962385,0.150850667149499,5.45171093065704,5.63686608968924,5.73642043517028,5.8375022542576,6.04909094335832,3631.3236589001,1.00072705652413,13.0013427390555,0.0489281534287602,2.93303573619178,8.61911374390058,10.9027610370218,12.5203170753923,14.4949620122383,19.9450878741053,3593.49510621372,0.999639413914565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3163.65297970422,8.28181408299534
"22","an","hurdle",TRUE,-2,2.29247835847032,0.0049154272947898,0.312951506843891,1.69391023866213,2.07521613182134,2.28774224978794,2.50934320369257,2.9171956981083,4053.51272320085,0.999453989669946,0.317115424434686,0.000861592463378765,0.0518584486463472,0.217733802608804,0.281242086091198,0.317268847915926,0.353026307191075,0.419065512123116,3622.72408551072,0.999330507317791,5.71191495388869,0.0023734840543141,0.159723335741442,5.40343669979433,5.60291455044958,5.7077344013123,5.81962218218195,6.03232677941684,4528.60150503328,1.00019769835023,9.40460847484502,0.0238665442936815,1.58100586220021,6.78943281979515,8.28846356272059,9.25852774916033,10.2894517429932,12.9601176556938,4388.21481089827,0.999414161499624,1.11772044533937,0.00526303326811968,0.27403205794491,0.593978086139533,0.937141974843213,1.11439352744265,1.30078701606546,1.66892264771505,2711.00621963591,1.00137599924543,-0.266374971835936,0.000906344129475417,0.0469593513905773,-0.361080943666577,-0.298313474714439,-0.265322706216979,-0.234824312082897,-0.176981225873672,2684.46612041445,1.00174081795242,0.034045781720404,0.000132292957342507,0.00878177725288953,0.018751763137164,0.0278790389744156,0.0334077979598767,0.0394421923817776,0.0532486502516277,4406.4757489504,1.00001204836037,3135.81329360806,8.20893532358131
"23","and","gen",FALSE,NA,0.547123025975655,0.000284247351685244,0.014312651599066,0.518823519572622,0.53754347385689,0.547288088446068,0.556890949547189,0.575107884886466,2535.40501667888,1.00195856631985,0.986632505144223,0.000199611298076661,0.0101174129477366,0.962089245158018,0.980853297750839,0.988726523681781,0.994655427694744,0.999449776045337,2569.02727349296,1.00175708433948,4.70660544936785,0.000643147820597304,0.0379555554813281,4.63328072171873,4.68076474464144,4.70617522189735,4.73253067553954,4.78221360821487,3482.80451543039,1.00060453004355,3.34420396187622,0.00174005730492328,0.0989931117700038,3.15474658532684,3.27791660118987,3.34192685396564,3.40876664077299,3.54217801933162,3236.55394702899,0.999761558105234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55352.7186093314,7.045019550634
"24","and","hurdle",FALSE,1,6.05221427531911,0.00231221202939008,0.152020258791154,5.76046281938732,5.94951473196658,6.05406302349379,6.15572017772291,6.34652686256051,4322.62561270881,1.00009364693075,0.344295354998995,0.000568894407974644,0.03725111331815,0.275979157915831,0.317776598771679,0.343548013153036,0.368799041495979,0.418876204335734,4287.60910275391,0.999290368012963,4.70397535007059,0.000529742573669442,0.0371725612705119,4.6304218763982,4.6783739883738,4.70399126218466,4.72980046732382,4.77598873636326,4923.96795175721,0.999333024704796,3.33341237935565,0.00135620345056019,0.0989935852328132,3.14043538227605,3.26499975122382,3.33253888011882,3.39893057765747,3.53335946410206,5328.00245884049,1.00031372090177,-0.826999594089312,0.0019533522025179,0.109619093069349,-1.05113777132285,-0.898766048469526,-0.824291250444199,-0.752404182607505,-0.620235849868464,3149.28015230041,0.99967629284971,-0.451009461901076,0.000443964412041196,0.0261725129356371,-0.502176748459751,-0.469259902648649,-0.451155185111095,-0.433214510165031,-0.399275004083013,3475.31783302928,0.999809473441195,0.772946612448505,7.08549981896291e-05,0.00471028417144389,0.763754024570393,0.769749180978634,0.772998192727829,0.776142244421545,0.78202214941368,4419.29746649895,0.99954033481832,54376.501075794,6.92077142367239
"25","another","gen",TRUE,NA,2.05700645588848,0.00627766953095516,0.246660810296986,1.675444491045,1.88960047661426,2.02425038513752,2.17504217275879,2.68456090693143,1543.84397774643,1.00109803329253,0.52567718759663,0.00389568435384405,0.157265594785148,0.29262080044231,0.415541335136182,0.495194646819164,0.603334145757485,0.934080621673426,1629.67094012019,1.00055618841974,5.52909872232299,0.00428749846444721,0.239785839409266,5.06402101624233,5.37398370130789,5.5191757659675,5.68722764231129,6.00725758595753,3127.80096543972,1.00008962174249,13.1226277190835,0.0865752956397161,4.36371892273937,6.84571017443982,10.0622211972429,12.3808264247925,15.2965942390511,23.7898684942382,2540.53727483612,1.0008718122629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1158.02632601352,8.21295266676254
"26","another","hurdle",TRUE,-2,2.89588165103408,0.010238676350032,0.568143913010943,1.77079615663415,2.50454554412677,2.8888378972048,3.2760509705015,3.99705491686115,3079.13752401759,0.999746755014147,0.253708766864847,0.00182606999307013,0.103538578757685,0.0631443455740338,0.180188652741761,0.249382348662409,0.323723099031335,0.464361146051003,3214.91547063987,1.0017831742014,5.45222871925289,0.00381118824846731,0.25700175856102,4.95548079222895,5.28614866099246,5.44435975551283,5.62067855779062,5.96068633458216,4547.27677390715,0.99981443274366,7.49030682406562,0.0257303765955746,1.66065683162664,4.79063197113464,6.31489627203399,7.29503586306742,8.43345260757543,11.2263600657955,4165.50353616969,1.00005084637858,1.63121906337974,0.00802346602144932,0.43495194965451,0.786933528711042,1.33411078718804,1.63493299067554,1.92154538544273,2.51678567761792,2938.72216268464,1.00071281519414,-0.383419435658625,0.00153258352888805,0.081239023617003,-0.544718089947268,-0.439165012894757,-0.381250070190354,-0.325230797950366,-0.231117880971937,2809.83671366858,1.00118195403703,0.139245140101915,0.000456957382825937,0.0295280019353379,0.0859433649677353,0.118836702055563,0.1372597891203,0.157631455051158,0.202211805564113,4175.57919011136,1.00083349654445,1156.31062690184,8.2007845879563
"27","any","gen",TRUE,NA,2.40383701059731,0.0020886849198432,0.132877099857079,2.16104426347122,2.31282942264515,2.39895269875532,2.49366435531267,2.66894304741132,4047.19769571878,0.999135769412607,0.359239262740214,0.00108917101819016,0.0643045050032034,0.246326868591161,0.314576313851752,0.354849709278891,0.400527914859,0.499340612268262,3485.70513096148,1.0000353232931,6.25358670064758,0.00280875761930314,0.179145378009414,5.91488940518131,6.13117605074066,6.25412398901401,6.37108933044739,6.60581771937922,4068.01633761698,1.00117684238575,14.6561324831564,0.0640588897812881,3.69854658863036,9.1214276991492,12.023138243146,14.1287559439634,16.7269539850522,23.3602929135171,3333.52235743809,1.00180413593935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2505.34507626012,8.52158189204123
"28","anything","gen",TRUE,NA,1.14434870961518,0.00307090980348094,0.147479854560108,0.871255420376816,1.0386104998554,1.13640601650584,1.24043993894153,1.44947703803734,2306.38221041718,1.00015065380396,0.842071588330426,0.00233005565367232,0.108368945180253,0.596948881519205,0.768801685116575,0.85816814747493,0.930730465849799,0.993827305307207,2163.10252179076,1.00028517114956,5.75285188346897,0.00421864020767003,0.225100645687815,5.32600879866615,5.59774707348052,5.74513155239845,5.90871874315617,6.21497509068369,2847.13792492825,1.00085776853128,7.83008695585232,0.0385093127860136,2.01877942256889,4.89933039048418,6.4335886480661,7.54973871036436,8.85341804540288,12.7996623615178,2748.18649798531,1.00121965661747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1620.44334387294,8.06190718344747
"29","anything","hurdle",TRUE,-1,2.54240158350784,0.00583744734829445,0.319624099058895,1.91830901630377,2.32826986363257,2.54368341557311,2.75993637546137,3.16348899886566,2998.01002617851,0.999236693779334,0.165326121579577,0.0016307043649781,0.090509535794473,0.0185937543212633,0.0967533102073787,0.157389422356504,0.22303321324871,0.362839086519417,3080.62054595745,0.999532277508326,5.68278778173885,0.00397953426410071,0.236387038328099,5.25560459860919,5.51911964294415,5.67460799074779,5.83823256051881,6.17240436447655,3528.44069362595,0.999811710106366,5.90500315294168,0.0191371711481836,1.13670637520582,4.05492640699238,5.09936397644644,5.77640271403418,6.56861713601188,8.42598869005035,3528.10181555203,1.00010348623063,1.60098932429537,0.00720878804252249,0.352268486720697,0.93440879264038,1.35163637173047,1.59897336226752,1.83603947205056,2.31388975473716,2387.93815523251,1.00137487695363,-0.27299539616893,0.00116069820507075,0.0562808944318593,-0.386051686743349,-0.310572359843981,-0.272231728016441,-0.232781297117407,-0.169835263662216,2351.1663410765,1.00094019184164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1606.20807255305,7.9910849380749
"30","are","gen",FALSE,NA,2.28860909188126,0.00645945955761545,0.207581096108973,1.98360335112447,2.13289239756915,2.24777372298561,2.40870832199188,2.76649470662421,1032.72153846075,1.00061562566206,0.751789045892316,0.00330321000694587,0.11105666575528,0.568922094889071,0.665655365595497,0.737347678139891,0.831613831600004,0.977437987451007,1130.36028434172,1.00025135176612,5.14873637704638,0.00178246315687604,0.092668568638937,4.96868363593668,5.08776646551069,5.14807242718531,5.21341149597853,5.33007264644815,2702.86146299278,1.00026562845921,9.07156756011307,0.0230640218441721,1.15684149914211,7.10252087978731,8.26004247325129,8.97626500690135,9.75558739203306,11.6951189127504,2515.80883398221,1.00120541379179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7520.75646979868,8.1305475349175
"31","are","hurdle",FALSE,1,2.93808054896059,0.00377663541110288,0.228708919842378,2.48408734458988,2.78451997356076,2.93942091066345,3.09242968038673,3.3755877493346,3667.38144821312,1.00013454379769,0.292516550914169,0.000648949110925386,0.0391319711939552,0.217062724416719,0.266569236749939,0.292621021178566,0.317536500606744,0.370347385245052,3636.15314929608,0.99968595450741,5.1330440101139,0.00141122491444484,0.0943527114577067,4.95133327956119,5.07004988659515,5.13316112319945,5.19585388643803,5.31976147727258,4470.0903394347,0.999923904540765,8.12046686475985,0.0132244428003358,0.929342332406672,6.50966564388651,7.46761047573452,8.07943506463001,8.69650836685744,10.116495254042,4938.51838902032,0.999422248215278,0.637260599862197,0.00285041193813746,0.165646067355355,0.318210072306074,0.524435506317555,0.635173895580827,0.748591831813884,0.965630584785727,3377.12396554378,1.00014928825665,-0.284292706337736,0.0005346454031423,0.0318816998939709,-0.347236492670675,-0.305338679446483,-0.283884541555073,-0.263319966316485,-0.221442783364074,3555.91412737009,1.00058506146709,0.197510934980582,0.000203726801196221,0.013067186600273,0.172464457020486,0.188580558889564,0.197310737944887,0.205955924498977,0.223452847959034,4114.03378077442,0.999485471251546,7725.05474897636,8.3514105394339
"32","around","gen",TRUE,NA,1.46458733761962,0.00438329836309889,0.178764555914677,1.17509563078555,1.32973275466963,1.44207621253381,1.58065571487332,1.84758587754204,1663.26237035029,1.00169718746447,0.760587178474257,0.00335312531227127,0.140492790290185,0.496890735876258,0.650551569489994,0.75875613409798,0.878956438947727,0.989504179382166,1755.5310200537,1.00192624388216,5.51861073088446,0.00344076611853735,0.178439360973496,5.18188302557787,5.39742425982062,5.51679279561276,5.63463177639276,5.8808823119031,2689.49667979453,0.999772781881941,11.8500815015704,0.0616455675409715,2.99104394239262,7.34993087408027,9.73838511928287,11.3917936802465,13.5002477215586,18.7985281093937,2354.1919825109,1.00051576988368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2181.1388331362,8.04848277910037
"33","as","gen",TRUE,NA,3.99335485833272,0.00319475394349569,0.17783504910599,3.67249682197436,3.87381954913657,3.98289532170587,4.10347398995215,4.3752877672669,3098.55984599072,0.999510238110106,0.462455498092589,0.0014752992634931,0.0739874407403909,0.338193713449385,0.411739933947423,0.456781307062358,0.505409877962358,0.631819724804878,2515.10290631152,1.0010134786104,6.15019871852506,0.0019653964043614,0.128434864966926,5.90220553621876,6.06177073391962,6.14893143716388,6.23597987849934,6.4114891094231,4270.37046265895,0.999379684779998,11.6733270826595,0.0360970024138192,2.10055373614039,8.4045956070466,10.2316474230762,11.3917992584482,12.8305330688538,16.6776784095648,3386.29910007917,1.00015985060987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4815.19187493885,8.522463495467
"34","at","gen",TRUE,NA,2.65775526077064,0.00118395023942092,0.0764479427111739,2.51064569968411,2.60455223035675,2.65645631770438,2.70873081139822,2.81444356540883,4169.31497782422,1.00012932745017,0.306870911472982,0.000507000799167869,0.0329136860408109,0.244620667678532,0.284476449659384,0.305676492572555,0.328915531137169,0.373905655777938,4214.40003122013,0.999625663551498,5.88670683714139,0.00140749112305464,0.0954140730858445,5.70369898483841,5.82190121974502,5.88508382283331,5.95047401142254,6.07970763835135,4595.5081678219,0.999521823506303,9.98669009034507,0.018475803977979,1.16860213139364,7.98794147436199,9.16327743732589,9.87271051402186,10.7128988665272,12.5215619945942,4000.61405505321,1.00048050758717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8972.79705030353,8.4093693067512
"35","be","gen",TRUE,NA,2.45765360166202,0.00203162839981703,0.0940758824364281,2.29098104054453,2.39275566409225,2.45137884556454,2.5148742909066,2.65787503442729,2144.21362418257,1.00019335616664,0.593761824228623,0.00127981490464159,0.0594727929298702,0.495634215310343,0.551706225878928,0.588315833598962,0.628942714952373,0.725609171125926,2159.44596292885,1.00093033847917,6.32295315958086,0.00137008009647646,0.0846262540707706,6.15838622485877,6.2649428910864,6.32193596316624,6.38010037162424,6.49185409387906,3815.20888233475,1.00062438987862,18.5183934090045,0.0502394403874447,2.95751580467297,13.773388873649,16.5140512108162,18.161473775785,20.1703757916944,25.3869684843489,3465.48929700189,1.00020659890459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10194.8710816716,8.63240565763892
"36","because","gen",FALSE,NA,0.406366705806833,0.000853535223742748,0.0455059545771883,0.324297660580932,0.374933031221347,0.404652811546629,0.436174306532401,0.500592574256264,2842.45476053049,0.99987790306618,0.927764026006168,0.00107928927693439,0.0539692411423848,0.797461284119843,0.895567718835942,0.938449995081328,0.970398895359592,0.997237072434145,2500.44265307055,1.00026177451196,4.44709917104073,0.00278607221758673,0.170236932149285,4.12308783289881,4.33003744085819,4.44329085616599,4.56043071933342,4.78919444293303,3733.55737230246,0.999571819454917,1.67280322800384,0.00267562487794423,0.157898838506276,1.38251917573819,1.56216973644349,1.66471991853329,1.77582480760226,1.99952552760751,3482.63066742847,1.00000380892959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3648.92733688012,6.61037561029008
"37","because","hurdle",FALSE,0,3.14793334738631,0.00930704492191986,0.48425672399844,2.30189086956826,2.81863145370822,3.11404720342903,3.43343624253554,4.18396733728846,2707.2458657623,1.00042960661397,0.555126244828948,0.00216012237757189,0.120241380198531,0.348667466102462,0.470462789509923,0.546353670850368,0.626037439256752,0.839166184211021,3098.49780936339,1.00072543999565,4.40377187859515,0.00285956478354825,0.174172081218347,4.07576760633479,4.28498291173303,4.40006250740684,4.52384557224811,4.75338140458746,3709.85728315749,1.00005644755216,1.63822994082265,0.00248593321053945,0.15760122960261,1.35518772491394,1.52736284372153,1.62810060882947,1.74101300195963,1.96378894746322,4019.20622599456,0.999851969785099,2.15991791128224,0.00439729908528168,0.201031545670645,1.7801575642969,2.02144288199727,2.15718527740556,2.29109719467723,2.56498226434904,2090.04873397514,1.00023437691097,-0.129359536794907,0.000673656858366191,0.0310354255518146,-0.189463391297646,-0.150076336386739,-0.128761982371238,-0.1086748258503,-0.0690392538921982,2122.45229778685,1.00050575319802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3671.17913404856,6.65068683704449
"38","been","gen",FALSE,NA,3.88667987939169,0.00261792980405783,0.146911571812974,3.59400495135396,3.78883224852303,3.88946610760836,3.98543112242104,4.1743062078674,3149.16934904609,1.00011911381992,0.0449944681726219,0.000576108919899472,0.0316294365910769,0.00214294035022918,0.0196659004843431,0.0403517328313676,0.0639046133515117,0.119330571000141,3014.21143466403,0.999810436430278,6.29307193059957,0.00229937724766023,0.140812697683288,6.02496177563777,6.19615977060594,6.28954634326152,6.3881781119917,6.58108967522992,3750.27554662002,0.999861886728736,23.570552936932,0.104328150561222,5.75227428945039,14.9164332758633,19.4748066523877,22.6800134853781,26.6678915779128,37.4491800161686,3040.01800587836,1.00082874483846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3328.98934055195,8.09973075560086
"39","before","gen",TRUE,NA,2.13010374827888,0.00522442272131621,0.268202174648417,1.63632301118109,1.94218892367451,2.12018684443414,2.30653592359925,2.67215856372981,2635.40867195328,1.00091595607363,0.867516245890147,0.00190293408908716,0.0985501254519859,0.634354828007758,0.807302639426017,0.885469941373833,0.9470483064296,0.995457132274846,2682.05000478886,1.00136774535657,5.62094649966939,0.00370778511995297,0.22184632975488,5.20860496330071,5.46343969242716,5.61329274718442,5.77016633142401,6.06347847507453,3579.93698211959,1.00026973101907,18.4721418354894,0.0977626482941521,5.88851371445522,9.67978998929113,14.1411125527507,17.5965522090509,21.6506594640155,32.3671727769081,3627.98486312023,0.999845172629866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1261.24310366948,8.24341897823191
"40","before","hurdle",TRUE,0,1.350416503283,0.00361311676308917,0.213132928723701,0.975208403683814,1.19618159775635,1.3346383362376,1.4894884617686,1.80964398844057,3479.66241497348,1.00014084801343,0.78908687247707,0.00233593816726146,0.138607882993339,0.488826760806042,0.693856579917752,0.806312081112767,0.90295468649584,0.989430784613829,3520.89582425859,1.00030225979655,5.54073343803488,0.00387496117353859,0.241115085096804,5.09280161661345,5.37409930488439,5.53036744149484,5.69835482402274,6.03221710395575,3871.81015127441,1.00023061369589,9.32011420430113,0.0328119681528136,2.01245871936182,6.04880449961452,7.89902969491197,9.07103871747884,10.5408197180626,14.0567007613656,3761.74540013623,0.999957944642274,0.867290111175214,0.0101704119071437,0.497135122930651,-0.0950788618518809,0.528748228281813,0.858674560272287,1.19240629313162,1.87563636713919,2389.30619953868,0.999978700848189,-0.361827295305852,0.00198553122886403,0.096920066491047,-0.561873986392429,-0.423198906109831,-0.359286728670701,-0.294977044700248,-0.178598113736423,2382.72522501335,1.00000762064244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1229.38501930261,8.03519620459224
"41","big","gen",TRUE,NA,1.74061742445298,0.00224259071609831,0.131233555879741,1.4944102358445,1.65355843315673,1.73837033495912,1.82333738787604,2.01125002093978,3424.44151364172,0.999584795861544,0.410367851920642,0.00143951106461894,0.0836126246926398,0.271841536318623,0.352607812461541,0.402827155725049,0.45771443514178,0.599257663725115,3373.7562220136,1.00074203570003,5.58322184079664,0.00303333861900183,0.197425515739537,5.20576158179897,5.44865836712121,5.57729488169962,5.7155666851073,5.97816211564044,4236.08605072204,1.00105930714481,9.38096754622738,0.0387722918026074,2.3406834097601,5.82585567242564,7.7443438473166,9.03816524709697,10.6582045558109,14.9153046702386,3644.5373784369,0.999705829103119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1851.61060044964,8.22938044644283
"42","big","hurdle",TRUE,-2,2.04346024686011,0.00752337907102597,0.448245545757556,1.17052750721023,1.74619239348953,2.03721043657785,2.32811730909226,2.95495857436335,3549.81790850521,0.999382609002566,0.302189127733924,0.00124956102786711,0.0779917823839908,0.142855137151419,0.250486074890267,0.303811628676118,0.354881858699247,0.448789208144625,3895.67526460706,0.999875789214173,5.53011473779913,0.00337058702644986,0.207941591401296,5.14049565466599,5.38347101132693,5.52352080435536,5.6680527256475,5.95605585885445,3806.02500358684,1.00068337317541,6.82575510697714,0.0221056977163382,1.32263393295226,4.65543318632667,5.89167951958972,6.69811957570624,7.58247339541729,9.72057211261997,3579.89976818411,0.999319653546098,1.56551399401813,0.00607004012024119,0.317626757788144,0.95089711461795,1.34693583907494,1.56318976650906,1.77763094033537,2.19275252062605,2738.11093624987,1.00028364216158,-0.328067502983171,0.00103270103885081,0.0548168895869233,-0.439285811232996,-0.364952108705177,-0.328013366882534,-0.290874862506154,-0.22217606724829,2817.60137548524,1.00025729217365,0.165996540185301,0.000377152885119332,0.0245479531032221,0.120611315504483,0.149083504683182,0.165305189891167,0.18181653368577,0.215204104703786,4236.38772757309,0.999663670798764,1844.77746472296,8.19901095432427
"43","but","gen",FALSE,NA,0.212012977052661,0.00032314713699444,0.0179224637718539,0.177934603799178,0.199659906784753,0.211244774118586,0.224024884794969,0.248669735416632,3076.0599644024,0.999758261506141,0.947616315341282,0.000788915269790523,0.0395867549072925,0.851748150522882,0.92456616300554,0.955815669119326,0.978620649668352,0.997689743418938,2517.90349315665,1.00061153541808,3.79180021952887,0.00139331306067971,0.0831227707758463,3.63208774661307,3.73546715538093,3.78928040527615,3.84681821405593,3.9594569187328,3559.11979878077,1.00067175854852,1.47261822337239,0.00128713708472466,0.0742435111894852,1.3315816232071,1.42200968043618,1.47138431035962,1.52080996256841,1.62484878047218,3327.11183291652,1.00060080943354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10892.8105830678,5.76339184289303
"44","by","gen",TRUE,NA,2.86431705596269,0.0023326714392642,0.156400363744714,2.57556587864832,2.75783476297161,2.85897076545455,2.96584035700701,3.18971653442674,4495.40033470778,1.00004244925934,0.360159876264923,0.00113791982601282,0.0721987487461324,0.234766017538134,0.310890054391849,0.354202900629394,0.402556463460279,0.517830995625761,4025.65000040108,1.00017382782956,5.54672621168434,0.00252064413512632,0.16690653523629,5.22814394463183,5.4340596494876,5.54624925020331,5.6568940187715,5.88060408461801,4384.53570621565,0.999342919649161,10.0034353730928,0.0410975781085399,2.27808217901465,6.57768493052835,8.39230638737501,9.62021647669047,11.2666180393468,15.3411814351845,3072.60203783512,0.999495082663444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2609.38616091121,8.28376559019432
